Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
2.540000, -26394.328125, -31235.568359, 4841.240234, 36628.531250, -67864.117188, 97.096680
2.550000, -26364.308594, -31219.962891, 4855.654297, 36515.878906, -67735.859375, 97.385765
2.560000, -26334.363281, -31202.425781, 4868.063477, 36403.527344, -67605.968750, 97.634644
2.570000, -26304.562500, -31183.019531, 4878.457520, 36291.238281, -67474.273438, 97.843109
2.580000, -26274.564453, -31161.949219, 4887.384766, 36177.980469, -67339.945312, 98.022163
2.590000, -26244.660156, -31140.566406, 4895.905273, 36062.300781, -67202.882812, 98.193054
2.600000, -26214.681641, -31119.796875, 4905.114746, 35942.742188, -67062.554688, 98.377754
2.610000, -26184.859375, -31100.691406, 4915.831055, 35817.824219, -66918.531250, 98.592682
2.620000, -26154.910156, -31083.279297, 4928.368164, 35687.136719, -66770.429688, 98.844124
2.630000, -26125.011719, -31067.673828, 4942.661133, 35550.710938, -66618.398438, 99.130791
2.640000, -26094.943359, -31053.357422, 4958.414551, 35408.957031, -66462.328125, 99.446739
2.650000, -26065.066406, -31040.353516, 4975.288086, 35262.218750, -66302.585938, 99.785156
2.660000, -26035.121094, -31028.103516, 4992.981445, 35111.023438, -66139.140625, 100.140022
2.670000, -26005.281250, -31016.458984, 5011.177246, 34955.738281, -65972.210938, 100.504959
2.680000, -25975.351562, -31004.888672, 5029.536133, 34797.019531, -65801.921875, 100.873169
2.690000, -25945.361328, -30992.845703, 5047.484863, 34635.523438, -65628.382812, 101.233154
2.700000, -25915.486328, -30979.814453, 5064.327637, 34472.105469, -65451.933594, 101.570953
2.710000, -25885.654297, -30964.992188, 5079.337402, 34307.585938, -65272.589844, 101.871994
2.720000, -25855.707031, -30947.824219, 5092.116211, 34142.375000, -65090.210938, 102.128281
2.730000, -25825.765625, -30928.753906, 5102.987305, 33976.003906, -64904.769531, 102.346321
2.740000, -25795.808594, -30908.847656, 5113.039551, 33807.062500, -64715.921875, 102.547928
2.750000, -25765.830078, -30889.652344, 5123.822754, 33633.417969, -64523.082031, 102.764198
