Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
32.590000, -26355.337891, -30197.496094, 3842.158447, 37957.335938, -69298.148438, 77.058937
32.600002, -26350.240234, -30178.222656, 3827.981934, 37969.976562, -69291.335938, 76.774605
32.610001, -26345.234375, -30163.621094, 3818.386230, 37974.242188, -69280.828125, 76.582153
32.620003, -26340.427734, -30154.974609, 3814.546631, 37968.757812, -69266.437500, 76.505142
32.630001, -26335.363281, -30152.035156, 3816.672363, 37953.093750, -69247.687500, 76.547775
32.640003, -26330.523438, -30154.439453, 3823.915283, 37928.652344, -69225.476562, 76.693047
32.650002, -26325.388672, -30160.039062, 3834.650391, 37897.671875, -69200.062500, 76.908348
32.660000, -26320.457031, -30167.578125, 3847.122070, 37862.644531, -69172.453125, 77.158485
32.670002, -26315.445312, -30175.421875, 3859.975586, 37825.757812, -69143.390625, 77.416275
32.680000, -26310.419922, -30183.000000, 3872.580322, 37788.003906, -69113.164062, 77.669075
32.690002, -26305.498047, -30190.423828, 3884.926025, 37749.917969, -69082.468750, 77.916687
32.700001, -26300.574219, -30197.818359, 3897.244629, 37711.460938, -69051.429688, 78.163750
32.710003, -26295.548828, -30205.205078, 3909.656738, 37672.718750, -69020.070312, 78.412697
32.720001, -26290.378906, -30212.208984, 3921.831055, 37634.441406, -68988.867188, 78.656868
32.730003, -26285.437500, -30218.251953, 3932.813965, 37597.914062, -68958.539062, 78.877136
32.740002, -26280.439453, -30221.646484, 3941.207764, 37565.230469, -68929.312500, 79.045479
32.750000, -26275.652344, -30221.269531, 3945.617188, 37537.851562, -68901.664062, 79.133919
32.760002, -26270.640625, -30215.904297, 3945.263428, 37517.144531, -68875.734375, 79.126823
32.770000, -26265.509766, -30205.794922, 3940.285400, 37502.707031, -68851.398438, 79.026985
32.780003, -26260.623047, -30192.404297, 3931.781494, 37492.832031, -68828.328125, 78.856430
32.790001, -26255.505859, -30176.822266, 3921.316162, 37485.484375, -68805.601562, 78.646538
32.800003, -26250.660156, -30161.091797, 3910.432617, 37478.261719, -68782.898438, 78.428253
32.810001, -26245.693359, -30145.906250, 3900.212891, 37469.628906, -68759.273438, 78.223282
32.820000, -26240.638672, -30131.832031, 3891.193115, 37458.367188, -68734.250000, 78.042381
32.830002, -26235.687500, -30119.248047, 3883.559814, 37444.046875, -68707.695312, 77.889282
32.840000, -26230.777344, -30108.060547, 3877.282227, 37426.546875, -68679.312500, 77.763382
32.850002, -26225.638672, -30098.089844, 3872.451904, 37405.738281, -68648.882812, 77.666512
32.860001, -26220.714844, -30089.859375, 3869.145264, 37381.261719, -68616.585938, 77.600182
32.870003, -26215.697266, -30083.123047, 3867.426270, 37353.328125, -68582.351562, 77.565704
32.880001, -26210.689453, -30077.914062, 3867.223877, 37322.027344, -68546.242188, 77.561653
32.890003, -26205.664062, -30074.070312, 3868.405273, 37287.640625, -68508.539062, 77.585342
32.900002, -26200.769531, -30071.505859, 3870.736084, 37250.621094, -68469.398438, 77.632095
32.910000, -26195.835938, -30069.714844, 3873.879639, 37211.371094, -68428.835938, 77.695145
32.920002, -26190.845703, -30068.222656, 3877.376465, 37170.683594, -68387.218750, 77.765274
32.930000, -26185.894531, -30066.650391, 3880.755859, 37129.144531, -68344.656250, 77.833054
32.940002, -26180.652344, -30064.371094, 3883.718994, 37087.246094, -68301.015625, 77.892479
32.950001, -26175.771484, -30061.978516, 3886.207275, 37044.945312, -68256.976562, 77.942383
32.960003, -26170.777344, -30059.171875, 3888.395264, 37002.011719, -68211.851562, 77.986267
32.970001, -26165.830078, -30056.324219, 3890.494629, 36958.277344, -68165.890625, 78.028366
32.980003, -26160.888672, -30053.541016, 3892.653076, 36913.386719, -68118.914062, 78.071663
32.990002, -26155.820312, -30050.753906, 3894.932617, 36867.453125, -68070.859375, 78.117378
33.000000, -26150.814453, -30048.248047, 3897.433838, 36820.171875, -68021.851562, 78.167549
33.010002, -26145.945312, -30046.271484, 3900.326660, 36771.328125, -67971.718750, 78.225563
33.020000, -26140.921875, -30044.798828, 3903.875977, 36720.539062, -67920.281250, 78.296753
33.030003, -26135.785156, -30044.080078, 3908.294189, 36667.601562, -67867.421875, 78.385368
33.040001, -26130.980469, -30044.556641, 3913.575684, 36612.488281, -67813.632812, 78.491287
33.050003, -26126.056641, -30045.386719, 3919.329834, 36555.718750, -67758.507812, 78.606697
33.060001, -26120.957031, -30045.808594, 3924.852295, 36498.300781, -67702.335938, 78.717461
33.070000, -26115.968750, -30045.351562, 3929.383545, 36441.101562, -67645.585938, 78.808334
33.080002, -26110.984375, -30043.398438, 3932.414551, 36384.820312, -67588.234375, 78.869125
33.090000, -26106.126953, -30040.015625, 3933.887939, 36329.593750, -67530.585938, 78.898674
33.100002, -26101.011719, -30035.140625, 3934.127930, 36275.101562, -67472.187500, 78.903488
33.110001, -26096.113281, -30029.746094, 3933.631836, 36220.789062, -67413.398438, 78.893539
33.120003, -26090.902344, -30023.861328, 3932.959961, 36165.839844, -67353.703125, 78.880066
33.130001, -26086.052734, -30018.697266, 3932.644775, 36109.738281, -67293.421875, 78.873741
33.140003, -26081.025391, -30014.166016, 3933.140381, 36051.855469, -67232.062500, 78.883675
33.150002, -26075.984375, -30010.765625, 3934.780273, 35991.847656, -67169.648438, 78.916573
33.160000, -26070.927734, -30008.693359, 3937.765381, 35929.433594, -67106.273438, 78.976440
33.170002, -26066.035156, -30008.257812, 3942.222168, 35864.589844, -67042.140625, 79.065826
33.180000, -26061.062500, -30009.160156, 3948.098145, 35797.585938, -66977.132812, 79.183678
33.190002, -26056.183594, -30011.347656, 3955.163086, 35728.832031, -66911.734375, 79.325371
33.200001, -26051.240234, -30014.150391, 3962.910889, 35659.062500, -66846.007812, 79.480766
33.210003, -26046.187500, -30016.917969, 3970.729736, 35589.281250, -66780.171875, 79.637581
33.220001, -26041.208984, -30019.228516, 3978.020020, 35520.195312, -66714.617188, 79.783791
33.230003, -26036.261719, -30020.564453, 3984.302734, 35452.656250, -66649.640625, 79.909805
