Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
1.200000, 471.256470, 0.000000, 471.256470, 0.000000, 0.000000, 43.757381
1.210000, 473.410645, 0.000000, 473.410645, 0.000000, 0.000000, 43.957401
1.220000, 475.564667, 0.000000, 475.564667, 0.000000, 0.000000, 44.157406
1.230000, 477.719147, 0.000000, 477.719147, 0.000000, 0.000000, 44.357456
1.240000, 479.873077, 0.000000, 479.873077, 0.000000, 0.000000, 44.557453
1.250000, 482.027222, 0.000000, 482.027222, 0.000000, 0.000000, 44.757469
1.260000, 484.181732, 0.000000, 484.181732, 0.000000, 0.000000, 44.957523
1.270000, 486.335632, 0.000000, 486.335632, 0.000000, 0.000000, 45.157516
1.280000, 488.489868, 0.000000, 488.489868, 0.000000, 0.000000, 45.357544
1.290000, 490.644348, 0.000000, 490.644348, 0.000000, 0.000000, 45.557590
1.300000, 492.798309, 0.000000, 492.798309, 0.000000, 0.000000, 45.757591
1.310000, 494.952484, 0.000000, 494.952484, 0.000000, 0.000000, 45.957615
1.320000, 497.106445, 0.000000, 497.106445, 0.000000, 0.000000, 46.157619
1.330000, 499.260681, 0.000000, 499.260681, 0.000000, 0.000000, 46.357643
1.340000, 501.415100, 0.000000, 501.415100, 0.000000, 0.000000, 46.557686
1.350000, 503.569000, 0.000000, 503.569000, 0.000000, 0.000000, 46.757683
1.360000, 505.723022, 0.000000, 505.723022, 0.000000, 0.000000, 46.957687
1.370000, 507.877563, 0.000000, 507.877563, 0.000000, 0.000000, 47.157742
1.380000, 510.031952, 0.000000, 510.031952, 0.000000, 0.000000, 47.357780
1.390000, 512.185730, 0.000000, 512.185730, 0.000000, 0.000000, 47.557766
1.400000, 514.340088, 0.000000, 514.340088, 0.000000, 0.000000, 47.757805
1.410000, 516.494507, 0.000000, 516.494507, 0.000000, 0.000000, 47.957851
1.420000, 518.648560, 0.000000, 518.648560, 0.000000, 0.000000, 48.157856
1.430000, 520.802490, 0.000000, 520.802490, 0.000000, 0.000000, 48.357853
1.440000, 522.956848, 0.000000, 522.956848, 0.000000, 0.000000, 48.557892
1.450000, 525.110962, 0.000000, 525.110962, 0.000000, 0.000000, 48.757908
1.460000, 527.265320, 0.000000, 527.265320, 0.000000, 0.000000, 48.957947
1.470000, 529.419373, 0.000000, 529.419373, 0.000000, 0.000000, 49.157955
1.480000, 531.573486, 0.000000, 531.573486, 0.000000, 0.000000, 49.357967
1.490000, 533.727600, 0.000000, 533.727600, 0.000000, 0.000000, 49.557983
1.500000, 535.882141, 0.000000, 535.882141, 0.000000, 0.000000, 49.758041
1.510000, 538.036316, 0.000000, 538.036316, 0.000000, 0.000000, 49.958061
1.520000, 540.190063, 0.000000, 540.190063, 0.000000, 0.000000, 50.158043
1.530000, 542.344299, 0.000000, 542.344299, 0.000000, 0.000000, 50.358067
1.540000, 544.498108, 0.000000, 544.498108, 0.000000, 0.000000, 50.558056
1.550000, 546.652344, 0.000000, 546.652344, 0.000000, 0.000000, 50.758083
1.560000, 548.806824, 0.000000, 548.806824, 0.000000, 0.000000, 50.958130
1.570000, 550.960327, 0.000000, 550.960327, 0.000000, 0.000000, 51.158085
1.580000, 553.114685, 0.000000, 553.114685, 0.000000, 0.000000, 51.358128
1.590000, 555.268982, 0.000000, 555.268982, 0.000000, 0.000000, 51.558159
1.600000, 557.423157, 0.000000, 557.423157, 0.000000, 0.000000, 51.758179
1.610000, 559.577332, 0.000000, 559.577332, 0.000000, 0.000000, 51.958199
1.620000, 561.731689, 0.000000, 561.731689, 0.000000, 0.000000, 52.158237
1.630000, 563.885742, 0.000000, 563.885742, 0.000000, 0.000000, 52.358246
1.640000, 566.039673, 0.000000, 566.039673, 0.000000, 0.000000, 52.558243
1.650000, 568.193542, 0.000000, 568.193542, 0.000000, 0.000000, 52.758232
1.660000, 570.347961, 0.000000, 570.347961, 0.000000, 0.000000, 52.958279
1.670000, 572.502441, 0.000000, 572.502441, 0.000000, 0.000000, 53.158329
1.680000, 574.656067, 0.000000, 574.656067, 0.000000, 0.000000, 53.358295
1.690000, 576.810547, 0.000000, 576.810547, 0.000000, 0.000000, 53.558350
1.700000, 578.964539, 0.000000, 578.964539, 0.000000, 0.000000, 53.758350
1.710000, 581.118896, 0.000000, 581.118896, 0.000000, 0.000000, 53.958389
1.720000, 583.272888, 0.000000, 583.272888, 0.000000, 0.000000, 54.158390
1.730000, 585.426880, 0.000000, 585.426880, 0.000000, 0.000000, 54.358398
1.740000, 587.581421, 0.000000, 587.581421, 0.000000, 0.000000, 54.558453
1.750000, 589.735352, 0.000000, 589.735352, 0.000000, 0.000000, 54.758450
1.760000, 591.889465, 0.000000, 591.889465, 0.000000, 0.000000, 54.958462
1.770000, 594.043335, 0.000000, 594.043335, 0.000000, 0.000000, 55.158455
1.780000, 596.197449, 0.000000, 596.197449, 0.000000, 0.000000, 55.358471
1.790000, 598.351807, 0.000000, 598.351807, 0.000000, 0.000000, 55.558510
1.800000, 600.505859, 0.000000, 600.505859, 0.000000, 0.000000, 55.758518
1.810000, 602.660034, 0.000000, 602.660034, 0.000000, 0.000000, 55.958538
1.820000, 604.814209, 0.000000, 604.814209, 0.000000, 0.000000, 56.158562
1.830000, 606.968567, 0.000000, 606.968567, 0.000000, 0.000000, 56.358597
1.840000, 609.122498, 0.000000, 609.122498, 0.000000, 0.000000, 56.558598
1.850000, 611.276611, 0.000000, 611.276611, 0.000000, 0.000000, 56.758614
1.860000, 613.430359, 0.000000, 613.430359, 0.000000, 0.000000, 56.958588
1.870000, 615.585388, 0.000000, 615.585388, 0.000000, 0.000000, 57.158691
